ID,Tipo de habitación,Título,Tipología,Ciudad,Localización,Municipio,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
555751416507048827,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38171,-3.69303",Madrid,58,58,58,4.6,15,1,1,1,2
1103738407933234149,"Habitación privada en: piso en Madrid, España",Habitación privada en,Habitación,Madrid,"40.3926,-3.6418",Madrid,21,21,21,,,1,1,,1
568570160661170884,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4284,-3.7069",Madrid,,,,,,1,1,1,2
1030415521526502708,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4547,-3.6883",Madrid,,,,,,1,1,2,4
000000000051133779,"Alojamiento entero: piso en Madrid , España",Alojamiento entero,Alojamiento,Madrid,"40.46661,-3.65501",Madrid,106,167,136,4.91,94,1,1,2,4
000000000038814284,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.31891,-3.7042",Madrid,,,,,,2,1,2,
729726978701425117,"Habitación en Alcorcón, España",Habitación,Habitación,Madrid,"40.3567,-3.81018",Alcorcn,,,,,,1,1,2,
600050171429521070,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39783,-3.66337",Madrid,73,73,73,4.54,26,1,1,1,2
677633421779379989,"Alojamiento entero: piso en Majadahonda, España",Alojamiento entero,Alojamiento,Madrid,"40.46959,-3.87199",Majadahonda,,,,4.78,37,2,2,3,5
000000000016423991,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38146,-3.69916",Madrid,30,30,30,4.69,81,1,1,1,
000000000014327937,"Alojamiento entero: vivienda en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4283,-3.7039",Madrid,260,260,260,,,2,1,2,4
000000000051346106,"Habitación en Coslada, España",Habitación,Habitación,Madrid,"40.42651,-3.56306",Coslada,40,40,40,,,1,1,1,
000000000018644148,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42409,-3.70876",Madrid,,,,,,1,1,2,3
1117633629374178831,"Alojamiento entero: piso en Majadahonda, España",Alojamiento entero,Alojamiento,Madrid,"40.471992,-3.871294",Majadahonda,133,133,133,,1,2,2,5,5
1121584478124129347,"Alojamiento entero: vivienda en Alcobendas, España",Alojamiento entero,Alojamiento,Madrid,"40.541777,-3.650071",Alcobendas,125,125,125,,2,1,2,2,4
000000000040932048,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41935,-3.67721",Madrid,,,,4.35,124,1,1,2,2
1098689005965642513,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.430625,-3.704834",Madrid,90,120,105,,,1,1,,2
1016441089314560630,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45502,-3.67909",Madrid,,,,,,2,1,3,4
756377533967378460,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43359,-3.64723",Madrid,,,,,,1,1,1,
000000000013887762,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43795,-3.63676",Madrid,138,60,99,4.53,153,3,1,4,4
1113547614415974404,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.36445,-3.58807",Madrid,,,,,,1,1,1,
1028204050718167135,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.409136,-3.727779",Madrid,130,,130,,1,2,1,,3
760587374972973746,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44971,-3.70612",Madrid,89,136,112,4.84,19,1,1,,2
000000000034609539,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42441,-3.60457",Madrid,,,,,,1,1,1,
000000000035029265,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44706,-3.61107",Madrid,,,,,,1,1,4,7
802848443558956250,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38044,-3.74829",Madrid,42,42,42,5.0,3,2,1,,
675337485936812993,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4395,-3.6976",Madrid,,,,4.86,14,2,1,2,3
1100828567398787717,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4054,-3.7015",Madrid,85,85,85,4.36,22,1,1,,2
000000000013443391,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43382,-3.70363",Madrid,80,80,80,4.66,70,1,1,1,
988353110517435556,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3748,-3.6209",Madrid,,50,50,,,1,1,1,
910556023690780494,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.466,-3.6491",Madrid,90,90,90,4.86,36,2,1,3,4
000000000039620377,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42634,-3.61027",Madrid,34,33,34,4.22,32,1,1,1,
1033106710453952416,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4591,-3.6991",Madrid,,,,4.05,21,1,1,2,
1135379076273886429,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4227,-3.65513",Madrid,87,105,96,,,2,1,3,6
1083294908793859949,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.389,-3.6945",Madrid,308,56,182,,1,1,1,1,2
883188356495078168,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.449394,-3.696023",Madrid,,113,113,4.79,53,1,5,1,2
000000000045829733,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.41059,-3.70504",Madrid,22,,22,4.65,26,1,1,1,
1024126604647591525,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3816,-3.7122",Madrid,,,,4.5,10,1,1,1,3
555206975354490518,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3798,-3.6928",Madrid,79,79,79,4.61,23,1,1,1,4
694777167410123092,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42523,-3.66974",Madrid,,,,,,2,1,,5
1060046942195528195,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.46121,-3.70684",Madrid,81,109,95,4.3,10,1,1,2,4
1131012010141768528,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4,-3.6946",Madrid,,176,176,,,2,2,2,3
000000000052731484,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43108,-3.678",Madrid,,190,190,4.82,109,2,1,3,4
1059473363781191882,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.46115,-3.69749",Madrid,136,136,136,,,1,1,2,4
1030281484687836245,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.421454,-3.685873",Madrid,180,180,180,,,1,1,,2
1126092945827475123,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.47874,-3.68636",Madrid,127,127,127,,2,2,2,,4
1003466984839089174,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3671,-3.69233",Madrid,35,35,35,,,1,1,,
852231671925743537,"Alojamiento entero: casa de invitados en Tres Cantos, España",Alojamiento entero,Alojamiento,Madrid,"40.624,-3.7223",Tres Cantos,54,54,54,,,1,1,1,2
1114380750186117726,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42916,-3.7023",Madrid,213,268,240,4.86,7,2,1,3,6
1030333505742649569,"Habitación en Torrejón de Ardoz, España",Habitación,Habitación,Madrid,"40.4548,-3.4817",Torrejn de Ardoz,35,33,34,,,1,1,1,
1045656990260731839,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.45204,-3.591182",Madrid,,60,60,,,1,1,,
700428413782125821,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39069,-3.7444",Madrid,,,,4.68,68,1,1,1,
000000000005583981,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.45345,-3.67222",Madrid,35,35,35,4.9,39,1,1,1,
945626088440413932,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.400374,-3.689136",Madrid,55,56,56,,,1,1,,
1142816879876270699,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44179,-3.6253",Madrid,,,,,1,1,1,2,3
1109531617974818892,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.37485,-3.73861",Madrid,,22,22,4.25,4,2,1,3,
894752408194950536,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.386597,-3.691016",Madrid,122,245,184,4.55,22,1,1,2,4
1123697495200682836,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.383437,-3.705095",Madrid,58,58,58,,,1,1,2,4
859172996068455808,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43076,-3.70274",Madrid,,,,,,1,1,1,2
1128902455916127172,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.468767,-3.591477",Madrid,32,32,32,5.0,3,1,1,,
1081291208468264740,"Habitación en Las Rozas de Madrid, España",Habitación,Habitación,Madrid,"40.518817,-3.880247",Las Rozas de Madrid,28,26,27,4.71,14,1,1,1,
000000000024872161,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3938,-3.6964",Madrid,,90,90,,,2,1,3,4
000000000014598996,"Alojamiento entero: vivienda en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.46144,-3.69965",Madrid,80,80,80,4.72,69,1,1,3,4
940381909190326326,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4023,-3.7007",Madrid,100,120,110,,2,2,1,,4
1075385644799999149,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.405,-3.6414",Madrid,,,,,1,1,1,1,
674299585663914736,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42801,-3.69879",Madrid,,,,,,1,1,1,2
1100578828574662954,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.435324,-3.701573",Madrid,98,98,98,,1,1,1,1,2
1107791559627247197,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.404464,-3.696147",Madrid,85,,85,,,1,1,,2
1112935365060266163,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4267,-3.65751",Madrid,133,134,134,,2,1,1,2,4
1138281538261601013,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38161,-3.70298",Madrid,,,,,,1,1,1,
000000000002414705,"Habitación en San Sebastián de los Reyes, España",Habitación,Habitación,Madrid,"40.55296,-3.63829",San Sebastin de los Reyes,,30,30,,,1,1,1,
983287744983006409,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.388334,-3.69906",Madrid,95,,95,4.67,15,1,1,1,4
1131196012925310812,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38714,-3.75523",Madrid,37,35,36,4.8,5,1,1,1,
000000000050583051,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43009,-3.66503",Madrid,82,108,95,4.75,60,1,1,2,4
1113940523538444621,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.47033,-3.6918",Madrid,146,236,191,,,1,1,2,4
000000000003686364,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3764,-3.7352",Madrid,30,30,30,4.57,359,1,1,1,
775342443477553268,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.40378,-3.67868",Madrid,,,,,,1,1,1,
000000000019356583,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38976,-3.71389",Madrid,,,,,,1,1,1,
000000000033854794,"Habitación privada en: vivienda en Madrid, España",Habitación privada en,Habitación,Madrid,"40.45519,-3.777",Madrid,37,,37,,,1,1,1,2
000000000051444253,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42662,-3.7027",Madrid,,83,83,4.63,30,1,1,1,2
582004589465599420,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38181,-3.69399",Madrid,75,75,75,4.78,37,1,1,1,2
669315083733590869,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4002,-3.6952",Madrid,87,100,94,,,1,1,,2
1059507141460965174,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.426254,-3.644467",Madrid,28,28,28,,,1,1,1,
725385504180326232,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39076,-3.65458",Madrid,25,25,25,,,1,1,1,
979237914688500941,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4764,-3.712253",Madrid,35,35,35,4.62,37,1,1,1,
845699087402485846,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.442584,-3.699603",Madrid,110,110,110,4.82,22,1,1,1,2
1012958004850420684,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.46661,-3.633033",Madrid,100,100,100,4.65,23,1,1,2,4
000000000054049070,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40907,-3.70094",Madrid,45,45,45,4.77,31,1,1,1,1
1130934804409105604,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4376,-3.6986",Madrid,,,,,1,1,1,2,2
000000000034071040,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.38686,-3.71314",Madrid,,23,23,,,1,1,1,
947169983419322582,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.423498,-3.674927",Madrid,,,,5.0,5,1,1,2,3
654306657364807483,"Alojamiento entero: loft en Parla, España",Alojamiento entero,Alojamiento,Madrid,"40.24105,-3.75944",Parla,47,47,47,4.42,89,1,5,1,2
000000000012288034,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.481542,-3.721557",Madrid,,,,4.83,12,1,1,2,
1081399432584127815,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.386936,-3.699854",Madrid,69,69,69,4.55,11,1,1,1,2
1126908401931459416,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.47134,-3.69456",Madrid,36,34,35,,,1,1,1,
804237589948185681,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.402375,-3.679537",Madrid,50,50,50,4.75,12,1,1,1,
1007801344063179895,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.387032,-3.644632",Madrid,31,31,31,,,1,1,,
000000000023935986,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45168,-3.67692",Madrid,146,146,146,4.57,204,2,2,2,4
920107811637711847,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.46552,-3.70214",Madrid,,,,4.75,4,1,1,,2
930283935185499987,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.377394,-3.74906",Madrid,31,31,31,,,1,1,,
000000000031505010,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.35501,-3.6833",Madrid,,,,4.78,215,1,1,1,
947551515806301463,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.427994,-3.671937",Madrid,,321,321,,,3,2,4,6
1011762575917971191,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.425898,-3.653141",Madrid,,,,4.77,13,1,1,1,2
727987424429981335,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43537,-3.637998",Madrid,,,,,,1,1,1,
1038906003689352198,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.467859,-3.703415",Madrid,90,75,82,,1,1,1,2,3
978138010811873402,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.397912,-3.699331",Madrid,35,35,35,4.64,11,1,1,1,
869318767830106886,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38178,-3.69542",Madrid,119,500,310,4.8,15,1,1,1,2
000000000030784254,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.40846,-3.70377",Madrid,56,76,66,4.6,257,1,1,1,
1070352651725297354,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.402844,-3.703602",Madrid,,,,5.0,3,1,1,1,2
000000000046168595,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39612,-3.73546",Madrid,87,87,87,4.44,107,1,1,2,4
000000000021389483,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40789,-3.68814",Madrid,,,,,,1,1,3,3
835474115560229238,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4486,-3.6643",Madrid,,30,30,,,1,1,1,
000000000053853684,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3822,-3.7913",Madrid,29,29,29,4.75,44,1,1,1,
000000000044047282,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43245,-3.70918",Madrid,82,82,82,4.55,125,1,1,1,2
1141116245917653593,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40157,-3.6764",Madrid,108,108,108,,,1,1,2,4
000000000018880856,"Alojamiento entero: casa de invitados en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4384,-3.663",Madrid,45,45,45,,,1,1,2,2
942029250686054544,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3459,-3.7062",Madrid,31,31,31,4.79,58,1,1,1,
641755563279571098,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39179,-3.70922",Madrid,97,97,97,4.71,59,1,1,2,4
000000000047769310,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.39457,-3.66944",Madrid,,,,4.58,91,1,5,1,2
1110796273296635613,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.399561,-3.6644",Madrid,,,,,1,1,1,,2
780494525338685618,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40143,-3.67743",Madrid,150,150,150,4.75,48,2,2,2,3
1133122630063154387,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.458633,-3.707227",Madrid,171,171,171,,,1,1,,5
802199106441401015,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43419,-3.69822",Madrid,39,39,39,,,1,1,1,
780137694165359936,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.486079,-3.667352",Madrid,124,500,312,4.62,26,1,1,1,2
000000000047866123,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.37141,-3.69969",Madrid,25,21,23,,,1,1,1,
1136247773806638892,"Habitación en Rivas-Vaciamadrid, España",Habitación,Habitación,Madrid,"40.36722,-3.54918",RivasVaciamadrid,36,36,36,,1,1,1,1,
841509567075611970,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.395246,-3.772961",Madrid,30,30,30,,,2,1,2,
927544289262585138,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.429473,-3.627529",Madrid,25,25,25,,,1,1,1,
1121722208302503460,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.420381,-3.699613",Madrid,250,250,250,5.0,3,2,2,,3
000000000038662267,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41636,-3.70608",Madrid,,105,105,4.67,312,1,1,1,2
1060200998387221061,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.40388,-3.737909",Madrid,29,29,29,,,1,1,1,
000000000032416592,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.40876,-3.69968",Madrid,51,33,42,4.74,58,1,1,1,
000000000039579267,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43435,-3.648",Madrid,,,,4.56,142,2,1,3,5
994155113777122145,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.4484,-3.6092",Madrid,30,30,30,4.81,42,1,1,1,
000000000046449953,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38713,-3.73857",Madrid,97,97,97,4.67,97,1,1,2,4
776357149403107139,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.41216,-3.70157",Madrid,,,,,,1,1,1,
000000000039027938,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43339,-3.71052",Madrid,90,,90,,,1,1,2,3
1036793254794465805,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4732,-3.6623",Madrid,,,,5.0,4,1,1,,3
852725293190200477,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.469369,-3.686042",Madrid,75,97,86,4.0,40,1,1,1,2
000000000043800072,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.3924,-3.66753",Madrid,73,73,73,4.38,29,1,1,2,4
000000000000506956,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4412,-3.6484",Madrid,,,,,,2,1,3,4
926168285381832938,"Alojamiento entero: piso en Pinto, España",Alojamiento entero,Alojamiento,Madrid,"40.237451,-3.698178",Pinto,65,65,65,4.65,60,1,1,,4
679441084367672211,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.429261,-3.705402",Madrid,,,,,,1,1,1,2
757101524536154833,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42763,-3.67498",Madrid,75,75,75,4.41,22,1,1,,2
000000000036101024,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43566,-3.71384",Madrid,30,30,30,,,1,1,1,
673212372696426326,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42821,-3.70552",Madrid,42,42,42,4.71,89,1,1,1,
592579831465858618,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.47332,-3.71136",Madrid,143,214,178,4.56,79,3,1,5,6
1002737427369628830,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.45563,-3.70787",Madrid,60,60,60,,,1,1,,
730287193405886135,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41443,-3.67545",Madrid,153,251,202,4.76,41,2,2,4,5
801351806604996349,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.418978,-3.676659",Madrid,114,114,114,,,1,1,,
000000000051171914,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.49471,-3.64952",Madrid,,,,,,2,2,2,3
1082618188664799792,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.426741,-3.677579",Madrid,226,226,226,,,1,1,1,2
740260158818957901,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44453,-3.67109",Madrid,153,148,150,,,1,1,2,4
000000000025939631,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4053,-3.6809",Madrid,,,,4.76,324,1,1,1,1
000000000038978476,"Alojamiento entero: loft en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.44664,-3.61175",Madrid,,,,,,1,1,2,4
634103006835916784,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.38633,-3.74439",Madrid,52,50,51,4.43,79,1,1,2,2
000000000027369694,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3786,-3.65534",Madrid,,38,38,4.78,113,1,1,1,
1092719364698997148,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42134,-3.67362",Madrid,44,,44,5.0,4,1,1,1,
858549738372897433,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.427871,-3.629037",Madrid,89,89,89,4.41,32,1,5,,2
633821802826175848,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45405,-3.70198",Madrid,,146,146,4.71,51,3,2,4,8
623024154981920208,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.39351,-3.76422",Madrid,41,41,41,,,1,1,1,
000000000043838585,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43543,-3.68072",Madrid,220,355,288,4.71,79,2,2,3,6
000000000012202666,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.42603,-3.70518",Madrid,,,,,,1,5,1,2
000000000053655661,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43142,-3.61542",Madrid,77,77,77,,,2,5,2,3
000000000041162525,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.43581,-3.71166",Madrid,55,55,55,4.59,37,1,1,1,
806623122500579865,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.402071,-3.746646",Madrid,,,,,,1,1,2,4
000000000012204859,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.41266,-3.67011",Madrid,,,,4.84,116,2,2,3,4
000000000051576637,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.45579,-3.69197",Madrid,70,,70,,,1,1,2,2
000000000033761630,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.42691,-3.70292",Madrid,52,52,52,4.46,139,1,1,1,
734643995686982473,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.50182,-3.68467",Madrid,,46,46,,,1,1,1,
744603561762354477,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43084,-3.62425",Madrid,108,500,304,4.82,28,1,1,1,2
919522447128310809,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.464351,-3.623874",Madrid,24,,24,4.78,9,1,1,,
000000000032184958,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.40839,-3.7388",Madrid,,76,76,,,1,5,1,2
000000000046653997,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.43316,-3.61962",Madrid,113,87,100,4.87,84,1,1,2,4
1101521944003991664,"Habitación en Madrid, España",Habitación,Habitación,Madrid,"40.3579,-3.7024",Madrid,,,,5.0,3,1,1,1,
1004421165769529274,"Alojamiento entero: apto. residencial en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4729,-3.719",Madrid,85,85,85,,,1,1,,4
577162911852313440,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.4593,-3.69819",Madrid,,,,4.82,60,1,1,1,2
1140697204522299966,"Alojamiento entero: piso en Madrid, España",Alojamiento entero,Alojamiento,Madrid,"40.447472,-3.690696",Madrid,120,120,120,,,1,1,,2
