ID,Tipo de habitación,Título,Tipología,Ciudad,Localización,Municipio,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
00000000000010990175,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5419,-5.6894",Asturias,,80,80,4.9,94,3,1,3,6
00000000000023988675,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53741,-5.64683",Asturias,,80,80,,,1,1,1,4
00898650765654822176,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3688,-5.8439",Asturias,,,,,,3,1,4,5
00000000000047901334,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53719,-5.66046",Asturias,,,,,,3,1,5,5
00000000000007111294,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3149,-6.0171",Asturias,,75,75,4.43,231,3,1,5,6
00000000000043962294,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53822,-5.64691",Asturias,,164,164,,,2,1,,4
00584851840961810103,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.35937,-5.84584",Asturias,,98,98,4.9,10,1,1,1,3
00000000000050954632,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36487,-5.85558",Asturias,,,,4.55,153,1,1,3,3
00902719021835168574,Habitación,Habitación,Habitación,Asturias,"43.36394,-5.84522",Asturias,,35,35,,,1,1,1,
00861518399585116980,Habitación,Habitación,Habitación,Asturias,"43.35856,-5.85172",Asturias,,48,48,4.75,4,1,1,2,2
00733975683089320145,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3595,-5.84771",Asturias,,105,105,,,3,1,4,5
01105644945651528984,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5086,-5.6753",Asturias,,900,900,,,2,1,2,4
01157743282549232927,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5384,-5.667",Asturias,,,,,,2,1,2,4
01102030889237652142,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3649,-5.8515",Asturias,120,,120,,,2,1,2,4
00000000000043338492,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.43946,-5.61806",Asturias,,150,150,,,4,1,4,7
00000000000004940264,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3946,-5.9329",Asturias,,253,253,,,5,1,6,9
00000000000011357505,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3685,-5.82033",Asturias,,80,80,4.74,197,3,1,4,4
00000000000010173286,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.37123,-5.84171",Asturias,,52,52,,,1,1,,2
00000000000049848332,Habitación,Habitación,Habitación,Asturias,"43.38687,-5.82314",Asturias,,,,,,1,1,1,
00000000000000964184,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.37511,-5.83142",Asturias,,,,4.66,256,2,1,3,4
01117364404435385446,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.546921,-5.6991",Asturias,,,,,,3,1,4,5
01018699609521488327,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3635,-5.8413",Asturias,,,,,1,2,1,3,6
00922510355511024188,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5316,-5.65269",Asturias,,109,109,5.0,4,2,1,,6
01155043034421461232,Habitación,Habitación,Habitación,Asturias,"43.5296,-5.6955",Asturias,,27,27,,1,1,1,1,
01002704794911394490,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.537701,-5.692786",Asturias,224,69,146,,2,3,1,4,5
00760468880158330867,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53971,-5.70566",Asturias,,,,,,2,1,3,4
00958672797879242263,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3697,-5.853",Asturias,,80,80,4.86,7,1,1,2,4
00000000000013208146,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5466,-5.6627",Asturias,,,,,,1,1,1,2
00000000000036408325,Habitación,Habitación,Habitación,Asturias,"43.539,-5.6616",Asturias,,40,40,,,1,1,,
00951470924719619145,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3597,-5.8451",Asturias,,73,73,,,1,1,1,2
01093362345833083167,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.543,-5.6647",Asturias,270,250,260,,,1,1,1,5
00922381731565964442,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53457,-5.668504",Asturias,175,125,150,4.77,13,3,1,,5
01113410595611381816,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.538558,-5.567443",Asturias,,150,150,5.0,3,3,1,4,6
00999914663667642679,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5399,-5.6472",Asturias,,82,82,,2,2,1,5,6
00000000000014397333,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.35707,-5.87158",Asturias,,,,4.09,53,3,1,3,6
00000000000035159709,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53911,-5.64577",Asturias,,,,4.86,7,3,1,4,6
00952532121537373867,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5236,-5.6671",Asturias,,,,,2,2,1,2,3
00857054443656739535,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5154,-5.59519",Asturias,,465,465,,,6,1,2,4
00952156445290989322,Alojamiento,Alojamiento,Alojamiento,Asturias,,Asturias,,150,150,,,3,1,5,6
00967587155261293674,Habitación,Habitación,Habitación,Asturias,"43.365,-5.8668",Asturias,27,,27,4.67,6,1,1,2,
01110675065868457313,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.50378,-5.54758",Asturias,,500,500,,,3,1,5,6
00000000000016108762,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.54177,-5.51586",Asturias,,125,125,,,2,1,3,4
01138138959817327049,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53,-5.6456",Asturias,325,500,412,,,1,1,2,4
00000000000048465248,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5375,-5.6692",Asturias,,45,45,4.71,82,1,1,3,3
00942837347497863444,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3641,-5.8514",Asturias,190,75,132,,2,1,1,2,4
00928850948357549664,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.526583,-5.66419",Asturias,,,,4.8,5,2,1,3,4
00906523864156078027,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5405,-5.6537",Asturias,,150,150,,,2,1,3,4
00000000000032862999,Habitación,Habitación,Habitación,Asturias,"43.36333,-5.83902",Asturias,,30,30,4.44,116,1,1,1,
00810972350767052143,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.4211,-5.5869",Asturias,,80,80,,,2,1,,4
00000000000051793431,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5395,-5.6526",Asturias,,,,,,3,1,4,8
01020771492202566006,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5403,-5.6539",Asturias,,,,,,4,1,6,8
00959404034408737265,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.357177,-5.872022",Asturias,132,55,94,4.4,5,3,1,3,4
00000000000044120970,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.54132,-5.69358",Asturias,263,,263,4.71,138,2,1,3,4
01060189582624135055,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36178,-5.833901",Asturias,180,101,140,4.75,4,3,1,3,6
00897074114951842691,Alojamiento,Alojamiento,Alojamiento,Asturias,,Asturias,,,,,,3,1,4,5
00916627450251374345,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5309,-5.6652",Asturias,,205,205,,,2,1,3,6
00862437807754711128,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53435,-5.67105",Asturias,250,70,160,4.71,17,3,1,4,5
00000000000005680323,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53928,-5.64601",Asturias,,115,115,,,2,1,4,5
00643522838065366938,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.52771,-5.68347",Asturias,,,,,,2,1,2,4
00913394205701742874,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.4829,-5.227",Asturias,,150,150,,,3,1,5,6
00000000000051626963,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.52861,-5.66577",Asturias,,68,68,5.0,7,2,1,2,3
01156510901049071463,Habitación,Habitación,Habitación,Asturias,"43.527,-5.67",Asturias,40,40,40,,,1,1,1,
01118655300542750558,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.2865,-5.6328",Asturias,,,,,2,2,1,,6
01110030078067548336,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.532023,-5.652873",Asturias,250,111,180,,2,3,1,4,6
01021552261019967980,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5343,-5.6492",Asturias,263,102,182,,,2,1,3,4
00000000000050783261,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53433,-5.66222",Asturias,,120,120,4.86,21,1,1,2,4
00614522641636369058,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3632,-5.84076",Asturias,155,90,122,,,1,1,2,4
00000000000012330012,Habitación,Habitación,Habitación,Asturias,"43.36339,-5.84891",Asturias,,,,,,1,1,1,
01123996410714270063,Habitación,Habitación,Habitación,Asturias,,Asturias,31,31,31,,,1,1,1,
00000000000034700550,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53548,-5.66077",Asturias,,108,108,,,2,1,4,5
00000000000032054640,Habitación,Habitación,Habitación,Asturias,"43.5807,-5.7587",Asturias,50,42,46,,,1,1,1,
00653687598009132312,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.4173,-5.4105",Asturias,,,,,,1,1,,3
01159300465564351871,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3685,-5.8541",Asturias,210,500,355,,,1,1,2,3
00000000000052594882,Habitación,Habitación,Habitación,Asturias,"43.52502,-5.68411",Asturias,,,,4.93,15,1,1,1,
00000000000018888716,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3198,-5.8069",Asturias,,,,4.8,15,5,1,6,9
00000000000052816981,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5399,-5.6948",Asturias,,90,90,4.86,22,2,1,3,4
00662896988206763307,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53839,-5.70735",Asturias,151,51,101,4.67,9,2,1,3,4
00994209242084056631,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5408,-5.6577",Asturias,,56,56,5.0,3,1,1,2,4
00908532326246978646,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3646,-5.8486",Asturias,,79,79,4.56,18,1,1,1,2
00000000000002287943,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.35744,-5.84716",Asturias,,53,53,,,1,1,1,3
00000000000049313922,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.546587,-5.664732",Asturias,,100,100,,,1,1,1,2
01041404901760788188,Habitación,Habitación,Habitación,Asturias,"43.526536,-5.665526",Asturias,48,43,46,5.0,4,1,1,,
00000000000024382197,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5222,-5.6658",Asturias,200,,200,,,2,1,2,4
00818597248062529133,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3599,-5.8637",Asturias,205,,205,3.8,5,2,1,2,4
00691067619547610980,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36268,-5.84848",Asturias,,,,4.6,15,1,1,1,2
01101287847041376320,Alojamiento,Alojamiento,Alojamiento,Asturias,,Asturias,,79,79,,1,2,1,,4
01144912539124959599,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.34954,-5.49152",Asturias,,85,85,,,2,1,4,6
00836756442436265163,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5398,-5.6529",Asturias,,,,,,2,1,3,4
00000000000053681382,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.39174,-5.65527",Asturias,50,40,45,4.65,77,1,1,1,2
00901900126241985374,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5373,-5.6527",Asturias,,,,,,1,1,4,4
00000000000034519425,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5397,-5.6836",Asturias,,,,4.81,16,3,1,4,5
00000000000002650671,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36562,-5.84751",Asturias,,62,62,4.78,36,2,1,3,5
00000000000006119009,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5166,-5.6744",Asturias,,,,,,2,1,3,4
00000000000045075688,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.52334,-5.66846",Asturias,290,290,290,,,3,1,6,9
00945367881188535162,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3617,-5.8647",Asturias,,72,72,5.0,6,1,1,1,2
00918925981929091447,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.521731,-5.667587",Asturias,325,118,222,5.0,3,2,1,3,4
00000000000040130707,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3746,-5.8352",Asturias,193,93,143,4.77,26,3,1,3,5
01083483156611789838,Habitación,Habitación,Habitación,Asturias,"43.35382,-5.86388",Asturias,22,22,22,4.71,7,1,1,1,
00701384865148134492,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.54,-5.6524",Asturias,,73,73,4.8,25,2,1,2,3
00000000000038114253,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5383,-5.6526",Asturias,129,65,97,,,1,1,1,2
00729749854698511344,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.37369,-5.8323",Asturias,,76,76,,,2,1,,4
01147653259259764091,Alojamiento,Alojamiento,Alojamiento,Asturias,,Asturias,,,,,,3,1,3,6
00000000000035242563,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53225,-5.66717",Asturias,200,,200,4.88,17,2,1,2,4
00000000000050669013,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3672,-5.8486",Asturias,,103,103,,,2,1,2,4
00000000000027825610,Habitación,Habitación,Habitación,Asturias,"43.35748,-5.87298",Asturias,26,,26,4.2,80,1,1,1,
01033125920929686379,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3724,-5.8528",Asturias,,,,,,2,1,3,4
00888808754502242123,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.37234,-5.82946",Asturias,174,153,164,4.72,18,3,1,5,6
01153558448381364209,Habitación,Habitación,Habitación,Asturias,"43.535134,-5.666838",Asturias,60,,60,,,4,1,,
01061601852024010067,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3682,-5.8492",Asturias,130,70,100,5.0,4,2,1,2,3
00000000000019624651,Alojamiento,Alojamiento,Alojamiento,Asturias,,Asturias,,80,80,4.68,346,2,1,4,4
00000000000022581718,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5388,-5.6488",Asturias,,83,83,,,1,1,2,4
01060667160468563155,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5396,-5.6844",Asturias,,54,54,,2,3,1,4,6
00000000000007008765,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.41649,-5.37555",Asturias,,,,,,2,1,3,4
00000000000009638715,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3644,-5.8537",Asturias,,60,60,,,1,1,1,3
00660226934157302613,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53408,-5.64919",Asturias,112,75,94,,,2,1,3,4
00749883777330997670,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5418,-5.6954",Asturias,,57,57,4.67,6,2,1,2,5
01045416229500058335,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.537512,-5.648896",Asturias,,113,113,,1,3,1,3,6
00935567556677978338,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.359063,-5.843382",Asturias,,93,93,5.0,7,2,1,3,4
01095468067166624080,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.367926,-5.846093",Asturias,130,,130,5.0,3,2,1,3,5
01145426690611731862,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.214551,-5.723866",Asturias,,45,45,,,1,1,1,2
00668858841214960901,Alojamiento,Alojamiento,Alojamiento,Asturias,,Asturias,,155,155,4.39,36,3,1,3,6
00942834906434439340,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.35191,-5.23736",Asturias,,,,,,2,1,,5
00937576250672576774,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.47805,-5.396811",Asturias,,170,170,,1,4,1,8,8
01086978831419104365,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.379459,-5.86259",Asturias,,158,158,,2,3,1,3,6
00000000000015336856,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.4902,-5.544",Asturias,,393,393,4.53,66,8,1,7,
01132696008694047034,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.28432,-5.878331",Asturias,,,,,,2,1,3,4
01059893483912987170,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3654,-5.8615",Asturias,,52,52,,2,2,1,2,3
00916475698522665195,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3595,-5.845",Asturias,,70,70,,,1,1,1,2
00000000000035804459,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36698,-5.48925",Asturias,,130,130,,,3,1,4,5
01140746904316783251,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3589,-5.8516",Asturias,82,,82,,,3,1,4,6
00000000000023709770,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3648,-5.847",Asturias,250,,250,,,2,1,4,5
00926783430009639484,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5334,-5.6672",Asturias,,,,5.0,6,2,1,2,4
00917926952483983132,Habitación,Habitación,Habitación,Asturias,"43.5364,-5.5264",Asturias,,90,90,5.0,5,4,1,4,
01101530579673666876,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.4059,-5.8051",Asturias,,90,90,,,3,1,,5
00000000000025072625,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53836,-5.64744",Asturias,,,,4.6,50,2,1,2,4
01154885016700226936,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5323,-5.6488",Asturias,250,500,375,,,2,1,3,4
00000000000019918039,Habitación,Habitación,Habitación,Asturias,"43.54062,-5.66796",Asturias,,32,32,4.64,232,1,1,,
01115142766898037297,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.61675,-5.792061",Asturias,,74,74,,1,1,1,,4
00940622914169172593,Habitación,Habitación,Habitación,Asturias,"43.533326,-5.660125",Asturias,,28,28,,,1,1,1,
01096550172582147525,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3699,-5.8541",Asturias,200,74,137,4.5,18,2,1,3,6
00747580680849692651,Habitación,Habitación,Habitación,Asturias,"43.29267,-5.687112",Asturias,30,20,25,4.87,23,1,1,2,
00752105535486069709,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36621,-5.85084",Asturias,,,,,,1,1,2,4
00888341079016838127,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5342,-5.6665",Asturias,,53,53,,1,2,1,3,4
00900486473180222695,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53884,-5.66617",Asturias,,,,,,3,1,,6
00000000000013967953,Habitación,Habitación,Habitación,Asturias,"43.37032,-5.84898",Asturias,31,,31,,,1,1,1,
01128027261528073983,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.2232,-5.7931",Asturias,75,,75,5.0,4,1,1,,2
01152985103879975106,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3665,-5.8526",Asturias,104,104,104,,,1,1,,3
00633832100016807380,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53062,-5.64904",Asturias,,70,70,4.82,22,3,1,3,4
00000000000051256581,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3623,-5.8601",Asturias,80,,80,,,1,1,1,2
00939607586594809540,Habitación,Habitación,Habitación,Asturias,"43.3641,-5.8473",Asturias,,,,,2,3,1,2,2
01093316284763541132,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.537972,-5.656343",Asturias,125,75,100,4.57,7,2,1,,4
00000000000049562699,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53783,-5.64896",Asturias,,150,150,5.0,4,2,1,4,6
00978119425501646172,Habitación,Habitación,Habitación,Asturias,"43.373271,-5.833338",Asturias,,32,32,4.8,20,1,1,2,
01096288810365344227,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.370235,-5.84134",Asturias,103,120,112,,1,3,1,,4
00993364682940345372,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3769,-5.8017",Asturias,205,53,129,4.86,7,2,1,4,6
00000000000037074982,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.35266,-5.8661",Asturias,,55,55,,,1,1,1,4
00854235287310826643,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5381,-5.6979",Asturias,,61,61,4.33,6,2,1,2,4
00997848787389727092,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3641,-5.8462",Asturias,200,180,190,,,3,1,6,8
00934534915715498246,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36949,-5.8558",Asturias,,,,4.82,17,3,1,4,6
01120787706546385153,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5405,-5.6573",Asturias,,102,102,,1,2,1,3,4
00000000000018471119,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53282,-5.66304",Asturias,,,,,,3,1,5,6
00868081480555201786,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.16682,-5.94438",Asturias,,190,190,,,3,1,4,6
00000000000034618817,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.51925,-5.6625",Asturias,,100,100,4.71,41,2,1,3,6
00908504095587002460,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53379,-5.67485",Asturias,,120,120,,,3,1,6,6
01034616932574448726,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.508,-5.4745",Asturias,,110,110,,,2,1,3,4
01105762925475525926,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3609,-5.8617",Asturias,120,,120,,1,2,1,,4
00850661280816009644,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5327,-5.6478",Asturias,,68,68,4.71,7,1,1,2,3
00849637370669603226,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36676,-5.86613",Asturias,71,57,64,,,2,1,,4
00845979257477490109,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.47078,-5.62645",Asturias,,173,173,5.0,3,4,1,5,7
00000000000018504064,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5466,-5.6636",Asturias,,65,65,,,1,1,1,2
01131106412354962628,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5288,-5.6757",Asturias,181,57,119,,,2,1,3,4
00000000000049835529,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.51648,-5.67963",Asturias,,59,59,4.91,44,2,1,3,4
00000000000016972832,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36599,-5.84961",Asturias,,,,4.73,275,1,1,3,4
00952106488935239147,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.540059,-5.649527",Asturias,,74,74,,,2,1,4,6
00000000000050886190,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53796,-5.64879",Asturias,,,,4.67,27,2,1,4,4
00956596736872344283,Habitación,Habitación,Habitación,Asturias,"43.526653,-5.669913",Asturias,41,41,41,,,1,1,1,
00625105427731209482,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53325,-6.09753",Asturias,,50,50,,,1,1,,2
00917365498113357283,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.352514,-5.861154",Asturias,,105,105,,,1,1,,4
00653733071452087180,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53762,-5.64813",Asturias,,107,107,,,2,1,3,4
00881259372450863058,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3686,-5.873",Asturias,,80,80,,,2,1,3,4
00000000000019847426,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5467,-5.6613",Asturias,,,,,,2,1,3,4
00000000000040295419,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5411,-5.657",Asturias,,,,,,1,1,3,4
00915978283103369843,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.52912,-5.662725",Asturias,,,,5.0,7,1,1,,2
01108826908240140121,Habitación,Habitación,Habitación,Asturias,"43.5287,-5.6665",Asturias,40,40,40,,,1,1,1,
00000000000026771341,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.33021,-5.82535",Asturias,,55,55,,,1,1,2,3
00000000000041340020,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.4091,-5.83941",Asturias,,70,70,,,2,1,3,4
01113888285430407118,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3549,-5.8435",Asturias,,,,,1,2,1,4,4
00610030879855118090,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5226,-5.6699",Asturias,,,,4.76,42,1,1,2,4
00948363802874654405,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3641,-5.8514",Asturias,170,83,126,,,1,1,2,4
00822219185392453297,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3645,-5.8603",Asturias,,80,80,5.0,7,2,1,3,5
00675019335638845128,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5344,-5.6607",Asturias,180,93,136,4.83,23,2,1,3,4
00768044763364143549,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5423,-5.6676",Asturias,,80,80,,,1,1,1,2
00700358720126327494,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36359,-5.86581",Asturias,,60,60,,,1,1,,2
00593878283583893792,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36506,-5.84447",Asturias,,,,,,2,1,3,4
01118065014784795820,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36906,-5.84328",Asturias,,73,73,,1,3,1,,6
00847063622487337132,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.3612,-5.8435",Asturias,,65,65,4.75,53,1,1,,2
01110683402754920807,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.51036,-5.55569",Asturias,,700,700,,1,6,1,1,3
01093973240425006649,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5398,-5.6799",Asturias,295,500,398,,1,2,1,3,4
00000000000023522759,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53919,-5.64677",Asturias,,70,70,,,1,1,2,3
00000000000043629989,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.35816,-5.84411",Asturias,,,,,,1,1,1,2
01112089863096403330,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.532332,-5.663581",Asturias,,,,,2,1,1,2,4
01115052936485644342,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.545386,-5.66264",Asturias,,60,60,5.0,3,1,1,1,2
01109444352464543225,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5393,-5.6527",Asturias,283,,283,,1,2,1,2,4
00000000000038060129,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.54213,-5.69358",Asturias,,71,71,4.88,8,2,1,4,6
00000000000023014425,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.36748,-5.86461",Asturias,187,87,137,4.67,3,2,1,3,6
01059986326351625021,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.5482,-5.5988",Asturias,,,,,,1,1,2,4
00000000000000705301,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.49979,-5.26467",Asturias,,,,,,1,1,3,4
00000000000017878197,Alojamiento,Alojamiento,Alojamiento,Asturias,"43.53821,-5.66307",Asturias,,111,111,,,2,1,2,4
01141590415061171400,Habitación,Habitación,Habitación,Asturias,"43.5395,-5.6527",Asturias,32,18,25,5.0,3,1,1,1,
00000000000016926851,Habitación,Habitación,Habitación,Asturias,"43.36202,-5.84953",Asturias,,,,,,1,1,2,
01144155516518983702,Habitación,Habitación,Habitación,Asturias,"43.371945,-5.821067",Asturias,,,,,,1,1,1,
